das-zeremonielle-tier-rituale-feste-zeiten-zwischen-den-zeiten|Macho, Thomas (2004): Das zeremonielle Tier. Rituale – Feste – Zeiten zwischen den Zeiten. Bibliothek der Unruhe und des Bewahrens, Bd. 9. Wien/Graz/Köln: Styria Verlag.
vom-theaterbau-zum-tanzsaal-die-geschichte-des-ballhauses-am-schloss-wilhelmshohe|Thümmler, Sabine/Eissenhauer, Michael (Hg.) (2004):Vom Theaterbau zum Tanzsaal. Die Geschichte des Ballhauses am Schloß Wilhelmshöhe. Staatliche Museen Kassel. Kassel: Museumslandschaft Hessen Kassel.
konig-jerome-18071813-was-er-zuruckliess-was-er-mitnahm|Thümmler, Sabine/Heinz, Marianne (2010): König Jérôme (1807–1813). Was er zurückließ, was er mitnahm. Kassel: Museumslandschaft Hessen Kassel.
bilder-des-kulturellen-gedachtnisses-beitrage-zur-gegenwartsliteratur|Weigel, Sigrid (1994): Bilder des kulturellen Gedächtnisses. Beiträge zur Gegenwartsliteratur. Dülmen–Hiddingsel: 1994.
die-neue-sichtbarkeit-des-todes|Macho, Thomas/Marek, Kristin (Hg.) (2007): Die neue Sichtbarkeit des Todes. München/Paderborn: Wilhelm Fink Verlag.
biomimetics-and-biotemplating-natural-materials|Oskar Paris/Ingo Burgert/Peter Fratzl (2010): Biomimetics and Biotemplating of Natural Materials. In: MRS Bulletin 35 (2010). pp 219-225.
bio-inspired-materials-mining-old-literature-new-ideas|Fratzl, Peter/Weiner, Steve (2010):Bio-inspired Materials – Mining the Old Literature for New Ideas. In: Adv. Mater. 22 (2010). pp 4547-4550.  
design-turn-eine-wissenschaftliche-revolution-im-geiste-der-gestaltung|Schäffner, Wolfgang (2010):The Design Turn. Eine wissenschaftliche Revolution im Geiste der Gestaltung.In: Mareis, Claudia/Joost, Gesche/Kimpel, Kora (Hg.): Entwerfen - Wissen - Produzieren. Designforschung im Anwendungskontext. Bielefeld: transcript, S. 33–46.
le-regard-du-depayse|Ribault, Patricia (2014):Le regard du dépaysé In: Le jardin éphémère, dir. de Götz Arndt et Fabrice Vannier, Paris, Beaux-Arts de Paris editions, 2014.
du-toucher-au-geste-technique-la-techne-des-corps|Ribault, Patricia (2011): Du toucher au geste technique : la « technè des corps » In: Appareil, 8, 2011.
askese-als-kreative-strategie|Macho, Thomas (2010): Askese als kreative Strategie. In: Gronau, Barbara/Lagaay, Alice (Hg.): Ökonomien der Zurückhaltung. Kulturelles Handeln zwischen Askese und Restriktion. Bielefeld: transcript Verlag, S. 115–127.
room-installation|Lerup, Lars/Farokhi, Sohela (1999):Room. An installation.Houston, Tex.: Menil Collection.
uber-die-logiken-einer-museumsausstellung-die-arbeit-de-dis-ex-im-op-re-ponere-logics-museum-exhibition-work-de-dis-ex-im-op-re-ponere|Schulze, Mario (2015): Über die Logiken einer Museumsausstellung. Die Arbeit »de-/dis-/ex-/im-/op-/re-ponere«/ On the Logics of a Museum Exhibition. The Work »de-/dis-/ex-/im-/op-/re-ponere«. In: Jonas Paul Wilisch: Reklamiertes Glück. Ausst.-Kat. Galerie Saalbau. Berlin: Bezirksamt Neukölln, S. 42–47.
tapetenkunst-franzosische-raumgestaltung-und-innendekoration-von-17301960|Thümmler, Sabine (2000): Tapetenkunst. Französische Raumgestaltung und Innendekoration von 1730–1960. Ausst.–Kat. Sammlung Bernard Poteau, Staatliche Museen Kassel, Kassel. München: Minerva.
atomic-dwelling-anxiety-domesticity-and-postwar-architecture|Robin Schuldenfrei (Ed.) (2012): Atomic Dwelling: Anxiety, Domesticity, and Postwar Architecture. London: Routledge/Taylor & Francis. Therein: Introduction and essay »Assimilating Unease: Moholy-Nagy and the Wartime/Postwar Bauhaus in Chicago«. 
jorg-trempler-katastrophen-ihre-entstehung-aus-dem-bild-berlin-wagenbach-verlag-2013|Jörg Trempler: Katastrophen. Ihre Entstehung aus dem Bild, Berlin: Wagenbach Verlag 2013.      
jorg-trempler-karl-friedrich-schinkel-baumeister-preussens-eine-biographie-munchen-ch-beck-verlag-2012|Jörg Trempler: Karl Friedrich Schinkel. Baumeister Preußens. Eine Biographie, München: C.H. Beck Verlag 2012.
jorg-trempler-schinkels-motive-mit-einem-einleitenden-essay-von-kurt-w-forster-berlin-matthes-und-seitz-2007|Jörg Trempler: Schinkels Motive. Mit einem einleitenden Essay von Kurt W. Forster, Berlin: Matthes und Seitz 2007.
ein-modell-des-modellseins-ein-beitrag-zur-aufklarung-des-modellbegriffs|Mahr, Bernd (2008):Ein Modell des Modellseins – Ein Beitrag zur Aufklärung des Modellbegriffs.In: Dirks, Ulrich/Knobloch, Eberhard (Hg.): Modelle. Berlin u.a.: Peter Lang Verlag, S. 187–220.
martyrerportraits-von-opfertod-blutzeugen-und-heiligen-kriegern|Weigel, Sigrid (Hg.) (2007): Märtyrer–Portraits. Von Opfertod, Blutzeugen und heiligen Kriegern.München: Wilhelm Fink.
immanuel-kant-vorkritische-schriften-ubersetzung-ins-slowenische|Tomši_, Samo u.a. (2010):Immanuel Kant: Vorkritische Schriften (Übersetzung ins Slowenische). Ljubljana: Založba ZRC.
genea-logik-generation-tradition-und-evolution-zwischen-kultur-und-naturwissenschaften|Weigel, Sigrid (2006): Genea-Logik. Generation, Tradition und Evolution zwischen Kultur- und Naturwissenschaften. München: Wilhelm Fink.
tiago-da-costa-e-silva-perceptive-habits-and-new-habits-feeling-light-intentional-aesthetics-sonic-spaces-ground-wall-verticality-anke-eckardt-org-berlin-revolver-publishing-isbn-978-3-86895-3367-2013-pp-10-15|Tiago da Costa e Silva: Perceptive Habits and New Habits of Feeling in the Light of Intentional Aesthetics, in: Sonic Spaces: Ground-Wall-Verticality. Anke Eckardt (Org.). Berlin, Revolver Publishing, (ISBN: 978-3-86895-3367), 2013, pp. 10-15.
saddlebags-paperbacks-and-mobile-media|Zwick, Carola (2010): Saddlebags, Paperbacks and Mobile Media. In: Aaron Marcus u.a. (Hg.): Mobile TV. Customizing Content and Experience, Mobile Storytelling, Creation and Sharing. London: 2010.
syncing-croquet-real-world|Grit Schuster/Christine Strothotte/Zwick, Carola (2007): Syncing Croquet with the Real World. In: Proceedings of the Fourth International Conference on Creating, Connecting and Collaborating through Computing (c5), Kyoto 2007, S. 115-122.
new-metaphors-multimedia-authoring-environments|Strothotte, Christine /Zwick, Carola (2008): New Metaphors for Multimedia Authoring Environments. In: Proceedings of the Sixth International Conference on Creating, Connecting and Collaborating through Computing (c5). Potiers: 2008, S. 133-140.
die-kunst-des-beobachtens-wie-man-digitale-bibliotheken-mit-ethnographischen-methoden-evaluiert|Seadle, Michael/Greifeneder, Elke (2007): Die Kunst des Beobachtens: Wie man Digitale Bibliotheken mit ethnographischen Methoden evaluiert. In: BuB-Forum Bibliothek und Information, No. 25, Iss. 3, S. 836–839.
bauhaus-construct-fashioning-identity-discourse-and-modernism|Schuldenfrei, Robin/Saletnik, Jeffrey (Eds.) (2009): Bauhaus Construct: Fashioning Identity, Discourse, and Modernism. London/New York: Routledge. Therein: Introduction and essay »The Irreproducibility of the Bauhaus Object«.
archiving-we-trust-results-workshop-humboldt-university-berlin|Seadle, Michael/Greifeneder, Elke (2008): In archiving we trust: Results from a workshop at Humboldt University in Berlin. In: First Monday, vol. 13, no. 1. Online: http://firstmonday.org/article/view/2089/1923 (last access: 27 July 2016).
tiago-da-costa-e-silva-essay-uber-intentionalitat-und-entwurfsdynamik-2013-erste-ausgabe-der-onlinepublikation-des-graduiertenkollegs-das-wissen-der-kunste|Tiago da Costa e Silva: Essay über Intentionalität und Entwurfsdynamik (2013), in: erste Ausgabe der Onlinepublikation des Graduiertenkollegs »Das Wissen der Künste«
tiago-da-costa-e-silva-sobre-genese-da-estetica-peirceana-em-estudo-sobre-o-idealismo-objetivo-em-uma-relacao-entre-schelling-e-peirce|Tiago da Costa e Silva: Sobre a Gênese da Estética Peirceana: Em Estudo sobre o Idealismo Objetivo em uma relação entre Schelling e Peirce. 
globalesisch-fur-europaische-mehrsprachigkeit-und-sprachengerechtigkeit|Trabant, Jürgen (2015): Globalesisch für europäische Mehrsprachigkeit und Sprachengerechtigkeit? In: Colin, Nicole/Umlauf, Joachim (Hg.): Mehrsprachigkeit und Elitenbildung im europäischen Hochschulraum. Heidelberg: Synchron, S. 45–56.
severine-marguin-kapitalisierungen-des-marginalen-mit-lea-barbisan-maria-bremer-herausgabe-des-themenheftes-kritische-berichte-32015|Séverine Marguin: Kapitalisierungen des Marginalen (mit Léa Barbisan, Maria Bremer). Herausgabe des Themenheftes in: kritische berichte, 3.2015
jorg-trempler-grundriss-zu-einer-historischen-anthropolgie-der-bilder-et-imagine-ego-facetten-von-bildakt-und-verkorperung-berlin-2012-ulrike-feist-markus-rath-hg-berlin-s-3-18|Jörg Trempler: Grundriss zu einer historischen Anthropolgie der Bilder, in: Et in imagine ego, Facetten von Bildakt und Verkörperung, Berlin 2012 Ulrike Feist, Markus Rath (Hg.), Berlin, S. 3-18.
jorg-trempler-der-erste-blick-das-innere-eines-atoms-oder-das-bildwollen-bestandig-im-wandel-festschrift-fur-karl-moseneder-christian-hecht-hg-berlin-2009-s-441-449|Jörg Trempler: Der erste Blick in das Innere eines Atoms oder das Bildwollen, in: Beständig im Wandel. Festschrift für Karl Möseneder, Christian Hecht (Hg.), Berlin 2009, S. 441-449.
losensky-l-chiantia-s-holland-g-laue-m-petran-liebscher-j-and-arbuzova-self-assembly-cholesteryl-modified-nucleoside-tubular-structures-giant-unilamellar-vesicles-rsc-adv-2015-5-45024510|Losensky, L., Chiantia, S., Holland, G., Laue, M., Petran, A., Liebscher, J. and Arbuzova, A.  Self-assembly of a cholesteryl-modified nucleoside into tubular structures from giant unilamellar vesicles. RSC Adv., 2015, 5, 4502–4510.
serien-d-grimm-c-liebscher-j-herrmann-and-arbuzova-dna-controlled-aggregation-virus-particles-mimicking-tetherin-mechanism-new-j-chem-2014-38-51815185|Serien, D., Grimm, C., Liebscher, J., Herrmann, A., and Arbuzova A. DNA-controlled aggregation of virus like particles – mimicking a tetherin-like mechanism. New J. Chem., 2014, 38, 5181–5185.
schade-m-knoll-vogel-seitz-o-liebscher-j-huster-d-herrmann-and-arbuzova-2012-remote-control-lipophilic-nucleic-acids-domain-partitioning-dna-hybridization-and-enzymatic-cleavage-j-am-chem-soc-2012-134-2049020497|Schade, M., Knoll, A., Vogel, A., Seitz, O., Liebscher, J., Huster, D., Herrmann, A., and Arbuzova, 2012. Remote control of lipophilic nucleic acids domain partitioning by DNA hybridization and enzymatic cleavage. J. Am. Chem. Soc., 2012, 134, 20490–20497
der-dachverband-archaologischer-studierendenvertretungen|Bartz, Jessica/Krause, Silke (2013): Der Dachverband Archäologischer Studierendenvertretungen. In: Blickpunkt Archäologie, Bd. 1, Jg. 2013, S. 43–48.
tiago-da-costa-e-silva-universe-human-growth-charles-s-peirces-contributions-culture-love-studia-kulturoznawcze-special-edition-peirce-revisited-issn-2084-2988-number-1-vol-7-2015-pp-213-226|Tiago da Costa e Silva: The Universe, Human, Growth. Charles S. Peirce’s Contributions to a Culture of Love. Studia Kulturoznawcze. Special edition: Peirce-Revisited (ISSN: 2084-2988), number 1, vol. 7, 2015, pp. 213-226.
dichten-und-denken-osterreich-eine-literarische-ethnographie|Dippel, Anne (2015): Dichten und Denken in Österreich. Eine literarische Ethnographie. Wien: Turia + Kant.
der-erlebnisstrom-ein-werkzeug-ethnographischen-schreibens|Dippel, Anne (2015): Der Erlebnisstrom. Ein Werkzeug ethnographischen  Schreibens. In: Berliner Blätter 1/2015, S. 72-83.
excursion-design-space-biomimetic-architectured-biphasic-actuators|Turcaud, Sébastien/Guiducci, Lorenzo/Fratzl, Peter/Bréchet, Yves J. M./Dunlop, John W. C. (2011):An excursion into the design space of biomimetic architectured biphasic actuators.  In: International Journal of Materials Research, 2011.
die-dusseldorfer-malerschule|Bösl, Angela (2012):Die Düsseldorfer Malerschule.In: Magistrat der Stadt Wetzlar (Hg.): Landschaft macht Schule. Die Sammlung Dr. Friedwart Bruckhaus. Europäische Landschafts- und Genremalerei des 19. und 20. Jahrhundert. Ausst.-Kat. Städtische Museen, Wetzlar. Bearb. von Angela Bösl, Anja Eichler und Carola Schneider. Wetzlar: Städtische Museen, S. 26–37.
folding-and-geometry-buckminster-fullers-provocation-thinking|Friedman, Michael/Krausse, Joachim (2016):Folding and Geometry: Buckminster Fuller's Provocation of Thinking.In: Friedman, Michael/Schäffner, Wolfgang (eds): On Folding. Towards a New Field of Interdisciplinary Research. Bielefeld: transcript, pp. 139–173.
innen-aussen-anders-korper-im-werk-von-gilles-deleuze-und-michel-foucault|Drews, Ann-Cathrin/Martin, Katharina D. (Hg.) (2016): Innen. Außen. Anders. Körper im Werk von Gilles Deleuze und Michel Foucault.Tagungsband zur gleichn. Konferenz an der Kunstakademie Münster, 28. Nov.–01. Dez. 2013. Bielefeld: transcript. Im Erscheinen.
short-history-thing-display-19682000|Schulze, Mario (2015): A Short History of the Thing on Display (1968–2000).A Short History of the Thing on Display (1968–2000). In: Almqvist, Kurt/Belfrage, Louise (Hg.): Museums of the World. Perspectives from the Engelsberg Seminar 2015. Stockholm: Ax:son Johnson Foundation, S. 37–52. 
origami-unfolding-hydro-actuated-ice-plant-seed-capsules|Harrington, Matthew J./Razghandi, Khashayar/Ditsch, Friedrich/Guiducci, Lorenzo/Rueggeberg, Markus/Dunlop, John W.C./Fratzl, Peter/Neinhuis, Christoph/Burgert, Ingo (2011):Origami-Like Unfolding of Hydro-Actuated Ice Plant Seed Capsules.In: Nature Communications, vol. 2, no. 337. doi:10.1038/ncomms1336
susanne-jan-postalische-prozessarchitekturen-die-organisation-des-postdienstes-im-medium-der-architektur-archiv-fur-mediengeschichte-mediengeschichte-nach-friedrich-kittler-13-2013-s-135145|Susanne Jan: Postalische Prozessarchitekturen. Die Organisation des Postdienstes im Medium der Architektur. In: Archiv für Mediengeschichte: Mediengeschichte nach Friedrich Kittler, 13 (2013), S. 135–145.
susanne-janyoperative-raume-prozessarchitekturen-im-spaten-19-jahrhundert-zeitschrift-fur-medienwissenschaft-medienarchitekturen-12-2015-s-3343|Susanne Jany:Operative Räume: Prozessarchitekturen im späten 19. Jahrhundert. In: Zeitschrift für Medienwissenschaft: Medien/Architekturen, 12 (2015), S. 33–43.
man-loop-language-participation-and-new-technologies-war|Franz, Nina (2016):»Man in the Loop« – The Language of Participation and the New Technologies of War.In: Denecke, Matthias et al. (eds.): ReClaiming Participation. Technology – Mediation – Collectivity. Bielefeld: transcript, pp. 133–144.
veroffentlichung-der-hardware-des-hochschulprojekts-ehelp|Lauer, Rebekka (2010):Veröffentlichung der Hardware des Hochschulprojekts e+help.In: »md« unter der Rubrik Hochschule: »Was spricht für … Berlin-Weißensee/Teil2 - Sehen mit anderen Augen« (Ausgabe 4.2010).
osmotic-pressure-induced-tensile-forces-tendon-collagen|Masic, A./Bertinetti, L./Schuetz, R./Chang, S.-W./Metzger, T.H./Buehler, M.J./Fratzl, Peter (2015): Osmotic pressure induced tensile forces in tendon collagen. In: Nature Commun., no. 6, p. 5942.
karl-w-grosse-mitarbeit-der-38-auflage-der-bauentwurfslehre-isbn-978-3-528-99651-2-kapitel-bauteile-flughafen-wohnen|Karl W. Grosse: Mitarbeit an der 38. Auflage der Bauentwurfslehre, ISBN: 978-3-528-99651-2 Kapitel: Bauteile, Flughäfen, Wohnen
assessment-across-latin-american-divide|Báez Rubí, Linda (2015): An Assessment Across the Latin American Divide.In: Elkins, James/Frank, Gustav (Eds.): Farewell to Visual Studies. Chicago: Penn State University Press. 
globalesisch-oder-was-ein-pladoyer-fur-europas-sprachen|Trabant, Jürgen (2014):Globalesisch oder was? Ein Plädoyer für Europas Sprachen.München: Beck.
epistemy-und-andere-grotesken|Engel, Franz (2012): Epistêmy und andere Grotesken.In: ders./Queisner, Moritz/Viola, Tullio (Hg.): Das bildnerische Denken: Charles S. Peirce (Actus et Imago, 5). Berlin: Akademie-Verlag, S. 149–175. 
landmark-based-statistical-shape-analysis|Grewe, Carl Martin/Lamecker, Hans/Zachow, Stefan (2013): Landmark-based Statistical Shape Analysis. In: Hermanussen, Michael (ed.): Auxology – Studying Human Growth and Development. Stuttgart: Schweizerbart Verlag, pp. 200-203.
schule-ohne-wande-zum-entwurfsprozess-der-schule-uto-2014|Rabe, Henrike (2013):Schule ohne Wände. Zum Entwurfsprozess der Schule in Uto. 2014. In: Bauwelt, Nr. 25.2013, S. 24–27.
fluchtigkeit-der-architecturemptiness-and-solidity|Rabe, Henrike (2011):Flüchtigkeit der Architectur/Emptiness and solidity.Interview mit Junya Ishigami in Bauwelt, Nr. 14.2011, und Singapore Architect, #262.
transformation-scientific-knowledge-biology-changes-our-understanding-living-cell-through-microscopic-imaging|Breidenmoser, T./Engler, F. O./Jirikowski, Günther/Pohl, M./Weiss, D. G. (2010):Transformation of scientific knowledge in Biology: Changes in our understanding of the living cell through Microscopic Imaging. Berlin: Max-Planck-Institut für Wissenschaftsgeschichte.
visuelle-und-multimodale-metaphern|Till Julian Huss u.a. (2012): Visuelle und multimodale Metaphern.Artikel für das Online-Glossar für Bildphilosophie der Gesellschaft für interdisziplinäre Bildwissenschaft. 
simultaneitat-modelle-der-gleichzeitigkeit-den-wissenschaften-und-kunsten|Hubmann, Philipp/Huss, Till Julian (Hg.) (2013): Simultaneität. Modelle der Gleichzeitigkeit in den Wissenschaften und Künsten.
moglichkeitsmodelle-designing-models|Kufus, Axel (2014):Möglichkeitsmodelle / Designing Models.Berlin: Revolver Publishing.
