page_ptr_id,date,body,main_image_id,featured,image_carousel,main_image_caption,gefoerdert_durch_img_id,active,after_title,before_title,body_de,body_en,body_es,main_image_caption_de,main_image_caption_en,main_image_caption_es,search_description_de,search_description_en,search_description_es,seo_title_de,seo_title_en,seo_title_es,slug_de,slug_en,slug_es,title_de,title_en,title_es,url_path_de,url_path_en,url_path_es,is_digital,is_open_access,is_print,language,qualification,typ,year,urls
1872,2015-07-14,PDF,,f,[],,,1,"In: Jahrbuch für Historische Bildungsforschung, Bd. 20. Bad Heilbrunn: Verlag Julius Klinkhardt.","Caruso, Marcelo/Kassung, Christian (Hg.) (2015):",PDF,,,,,,,,,,,,maschinen,,,Maschinen.,,,/home/maschinen/,,,t,t,t,de,1,4,2015-07-14,
1484,2014-07-08,Link,,f,[],,,1,"In: Topology Appl., Nr. 177, S. 34–58.","Friedman, Michael/Garber, David (2014):",Link,,,,,,,,,,,,structure-fundamental-groups-conic-line-arrangements-having-cycle-their-graph,,,"On the Structure of Fundamental Groups of Conic-Line Arrangements Having a Cycle in Their Graph.",,,/home/structure-fundamental-groups-conic-line-arrangements-having-cycle-their-graph/,,,t,f,f,en,1,2,2014-07-08,"http://arxiv.org/pdf/1304.7561v1.pdf http://arxiv.org/pdf/1304.7561v1.pdf http://arxiv.org/pdf/1304.7561v1.pdf http://arxiv.org/pdf/1304.7561v1.pdf"
1661,2013-07-11,,,f,[],,,1,"In: Gronau, Barbara (Hg.): Szenarien der Energie. Zur Ästhetik und Wissenschaft des Immateriellen. Bielefeld: transcript. S. 15–23.","Kassung, Christian (2013):",,,,,,,,,,,,,was-bleibt-und-was-nicht-bleibt-eine-sehr-kurze-geschichte-der-energie,,,"Was bleibt und was nicht bleibt. Eine sehr kurze Geschichte der Energie.",,,/home/was-bleibt-und-was-nicht-bleibt-eine-sehr-kurze-geschichte-der-energie/,,,f,f,t,de,1,3,2013-07-11,
1105,2010-06-19,,,f,[],,,1,"Frankfurt a.M.: Campus Verlag.","Auga, Ulrike/Bruns, Claudia/Haders, Levke/Jähnert, Gabriele (Hg.) (2010):",,,,,,,,,,,,,das-geschlecht-der-wissenschaften-zur-geschichte-von-akademikerinnen-im-19-und-20-jahrhundert,,,"Das Geschlecht der Wissenschaften. Zur Geschichte von Akademikerinnen im 19. und 20. Jahrhundert.",,,/home/das-geschlecht-der-wissenschaften-zur-geschichte-von-akademikerinnen-im-19-und-20-jahrhundert/,,,f,f,t,de,1,4,2010-07-06,
1879,2016-07-15,Link,,f,[],,,1,"In: Journal of Neurosurgery. Published 3 June. doi: 10.3171/2016.4.JNS152896","Rosenstock, T./Grittner, U./Acker, G./Schwarzer, V./Kulchytska, N./Vajkoczy, P./Picht, Thomas (2016):",Link,,,,,,,,,,,,predicting-functional-outcome-motor-area-related-tumor-surgery-based-navigated-transcranial-magnetic-stimulation-data,,,"Predicting functional outcome in motor area related tumor surgery based on navigated transcranial magnetic stimulation data.",,,/home/predicting-functional-outcome-motor-area-related-tumor-surgery-based-navigated-transcranial-magnetic-stimulation-data/,,,t,f,f,en,1,2,2016-07-15,"http://thejns.org/doi/abs/10.3171/2016.4.JNS152896?journalCode=jns http://thejns.org/doi/abs/10.3171/2016.4.JNS152896?journalCode=jns http://thejns.org/doi/abs/10.3171/2016.4.JNS152896?journalCode=jns http://thejns.org/doi/abs/10.3171/2016.4.JNS152896?journalCode=jns"
1657,2015-07-11,,,f,[],,,1,"In: Bull, Michael/Back, Les (Hg.): The Auditory Culture Reader. 2. Aufl. London: Bloomsbury Publishers, S. 119–311.","Maier, Carla J./Schulze, Holger/Schneider, Max (2015):",,,,,,,,,,,,,situative-signals-sonic-conflicts-elements-sound-design-theory,,,"Situative Signals in Sonic Conflicts. Elements of a Sound Design Theory.",,,/home/situative-signals-sonic-conflicts-elements-sound-design-theory/,,,f,f,t,en,1,3,2015-07-11,
1884,2014-07-15,Link,,f,[],,,1,"In: Angew Chem Int Edit. 53, 2014, 12026-44.","Degtyar, E./Harrington, M.J./Politi, Y./Fratzl, Peter (2014):",Link,,,,,,,,,,,,mechanical-role-metal-ions-biogenic-protein-based-materials,,,"The Mechanical Role of Metal Ions in Biogenic Protein-Based Materials.",,,/home/mechanical-role-metal-ions-biogenic-protein-based-materials/,,,t,f,t,en,1,2,2014-07-15,"http://onlinelibrary.wiley.com/doi/10.1002/anie.201404272/full http://onlinelibrary.wiley.com/doi/10.1002/anie.201404272/full http://onlinelibrary.wiley.com/doi/10.1002/anie.201404272/full http://onlinelibrary.wiley.com/doi/10.1002/anie.201404272/full"
841,2002-06-07,,,f,[],,,1,"Köln: DuMont.","Moritz Wullen (2002):",,,,,,,,,,,,,die-deutschen-sind-im-treppenhaus-der-fries-otto-geyers-der-nationalgalerie-berlin,,,"Die Deutschen sind im Treppenhaus. Der Fries Otto Geyers in der Nationalgalerie Berlin.",,,/home/die-deutschen-sind-im-treppenhaus-der-fries-otto-geyers-der-nationalgalerie-berlin/,,,t,f,t,de,1,5,2002-07-06,
776,2007-06-03,,,f,[],,,1,"Berlin: diaphanes.","Vogl, Joseph (2007):",,,,,,,,,,,,,uber-das-zaudern,,,"Über das Zaudern.",,,/home/uber-das-zaudern/,,,f,f,t,de,1,5,2007-07-06,
2583,2013-09-15,,,f,[],,,1,"In: dies./Sengezer, Edlem/Schubert, Olga von (Hg.): Glossar inflationärer Begriffe, von [dilettantisch] bis [virtuos]. Ein Buch über die Verbreitung künstlerischer Praktiken in der Arbeitswelt. Berlin: Neue Gesellschaft für Bildende Kunst, S. 59–66.","Hilnhütter, Sara (2013):",,,,,,,,,,,,,eintrag-inflationar,,,"Eintrag »inflationär«.",,,/home/eintrag-inflationar/,,,f,f,t,de,1,3,2013-09-15,
1095,2012-06-19,"Holger Schulze - The Body of Sound",,f,[],,,1,"In: SoundEffects – An Interdisciplinary Journal of Sound and Sound Experience, vol. 2, no. 1, pp. 196–209.","Holger Schulze (2012):","Holger Schulze - The Body of Sound",,,,,,,,,,,,body-sound-sounding-out-history-science,,,"The Body of Sound. Sounding out the History of Science.",,,/home/body-sound-sounding-out-history-science/,,,t,t,t,en,1,2,2012-07-06,
2449,2015-09-08,,,f,[],,,1,"In: Cortex, vol. 64 (March), pp. 407–410. doi: 10.1016/j.cortex.2014.05.016:","Martini, Markus/Sachse, Pierre/Furtner, Marco R./Gaschler, Robert (2015):",,,,,,,,,,,,,why-should-working-memory-be-related-incidentally-learned-sequence-structures,,,"Why Should Working Memory be Related to Incidentally Learned Sequence Structures?",,,/home/why-should-working-memory-be-related-incidentally-learned-sequence-structures/,,,t,f,t,en,1,2,2015-09-08,
1427,2014-07-07,,,f,[],,,1,"Zürich u.a.: diaphanes."," Krauthausen, Karin/Kammer, Stephan (Hg.) (2014):",,,,,,,,,,,,,hubert-fichtes-medien,,,"Hubert Fichtes Medien.",,,/home/hubert-fichtes-medien/,,,f,f,t,de,1,4,2014-07-07,
2271,2015-08-09,,,f,[],,,1,"Boston: Docent Press. In: Versus. Quaderni di studi semiotici, Nr. 120 (Januar–Juli), S. 155–158.","Viola, Tullio (2015):",,,,,,,,,,,,,rezension-von-stjernfelt-frederik-2014-natural-propositions-actuality-peirces-doctrine-dicisigns-boston-docent-press,,,"Rezension von Stjernfelt, Frederik (2014): Natural Propositions: The Actuality of Peirce’s Doctrine of Dicisigns Boston: Docent Press.",,,/home/rezension-von-stjernfelt-frederik-2014-natural-propositions-actuality-peirces-doctrine-dicisigns-boston-docent-press/,,,f,f,t,it,1,1,2015-08-09,
733,2010-06-03,,,f,[],,,1,"In: Filk, Christian/Simon, Holger (Hg.): Kunstkommunikation: »Wie ist Kunst möglich?« Beiträge zu einer systemischen Medien- und Kunstwissenschaft. Berlin: Kadmos.","Dürfeld, Michael (2010):",,,,,,,,,,,,,baukunstkommunikation,,,BauKunstKommunikation.,,,/home/baukunstkommunikation/,,,f,f,t,de,1,3,2010-07-06,
1117,2008-06-19,,,f,[],,,1,"4. überarb. u. erw. Aufl. Berlin/New York: De Gruyter.","Deuflhard, Peter/Hohmann, Andreas (2008):",,,,,,,,,,,,,numerische-mathematik-1-eine-algorithmisch-orientierte-einfuhrung,,,"Numerische Mathematik 1. Eine algorithmisch orientierte Einführung.",,,/home/numerische-mathematik-1-eine-algorithmisch-orientierte-einfuhrung/,,,f,f,t,de,1,5,2008-07-06,
1957,2014-07-18,,,f,[],,,1,"In: Susanne Hauser/Claus Dreyer (Hg): Das Konkrete und die Architektur. Baunach: Spurbuchverlag, S. 123–128.","Dürfeld, Michael (2014):",,,,,,,,,,,,,architektonische-konkretion-als-formproblem-eine-systemtheoretische-perspektive_2,,,"Architektonische Konkretion als Formproblem. Eine systemtheoretische Perspektive.",,,/home/architektonische-konkretion-als-formproblem-eine-systemtheoretische-perspektive_2/,,,f,f,t,de,1,3,2014-07-18,
1621,2014-07-11,,,f,[],,,1,"Leipzig: Stiftung Bauhaus Dessau (Bauhaustaschenbuch).","Oswalt, Philipp (2014):",,,,,,,,,,,,,das-bauhausgebaude-dessau-engl-bauhausbuilding-dessau,,,"Das Bauhausgebäude in Dessau (engl.: The Bauhausbuilding in Dessau).",,,/home/das-bauhausgebaude-dessau-engl-bauhausbuilding-dessau/,,,f,f,t,de,1,5,2014-07-11,
2289,2015-08-09,"PDF der »kritischen berichte«",,f,[],,,1,"In: kritische berichte, Jg. 43, Nr. 4, S. 78–85.","Bock von Wülfingen, Bettina (2015):","PDF der »kritischen berichte«",,,,,,,,,,,,vererbung-der-postgenetik-eltern-im-kampf-um-ressourcen-im-genom,,,"Vererbung in der Postgenetik. Eltern im Kampf um Ressourcen im Genom.",,,/home/vererbung-der-postgenetik-eltern-im-kampf-um-ressourcen-im-genom/,,,t,t,t,de,1,2,2015-08-09,"https://journals.ub.uni-heidelberg.de/index.php/kb/article/download/27840/21516 https://journals.ub.uni-heidelberg.de/index.php/kb/article/download/27840/21516 https://journals.ub.uni-heidelberg.de/index.php/kb/article/download/27840/21516 https://journals.ub.uni-heidelberg.de/index.php/kb/article/download/27840/21516"
791,2008-06-06,,,f,[],,,1,"In: Genes Dev. 22, 2008. pp 2434-2446.","Pesavento, C. et al. (2008):",,,,,,,,,,,,,inverse-regulatory-coordination-motility-and-curli-mediated-adhesion-e-coli,,,"Inverse regulatory coordination of motility and curli-mediated adhesion of E. coli.",,,/home/inverse-regulatory-coordination-motility-and-curli-mediated-adhesion-e-coli/,,,t,f,t,en,1,2,2016-07-15,
2220,2013-08-08,Link,,f,[],,,1,"Online: https://peerj.com/preprints/21/ (last access: 8 August 2016).","Pampel, H./Vierkant, P./Scholze, F./Bertelmann, R./Kindling, M./Klump, J./Goebelbecker, H./Gundlach, J./Schirmbacher, Peter/Dierolf, U. (2013):",Link,,,,,,,,,,,,making-research-data-repositories-visible-re3dataorg-registry,,,"Making research data repositories visible: the re3data.org registry.",,,/home/making-research-data-repositories-visible-re3dataorg-registry/,,,t,t,f,de,1,1,2013-08-08,"https://peerj.com/preprints/21/ https://peerj.com/preprints/21/ https://peerj.com/preprints/21/ https://peerj.com/preprints/21/ https://peerj.com/preprints/21/ https://peerj.com/preprints/21/"
1118,2004-06-19,,,f,[],,,1,"(Springer Series in Computational Mathematics, 35). Heidelberg: Springer.","Deuflhard, Peter (2004):",,,,,,,,,,,,,newton-methods-nonlinear-problems-affine-invariance-and-adaptive-algorithms,,,"Newton Methods for Nonlinear Problems. Affine Invariance and Adaptive Algorithms.",,,/home/newton-methods-nonlinear-problems-affine-invariance-and-adaptive-algorithms/,,,f,f,t,en,1,5,2004-07-06,
2277,2008-08-09,,,f,[],,,1,"Berlin: Jovis.","Blume, Torsten/Duhm, Burghard (Hg.) (2008):",,,,,,,,,,,,,edition-bauhaus-21-bauhaus-buhne-dessau-szenenwechsel,,,"Edition Bauhaus 21: Bauhaus. Bühne. Dessau – Szenenwechsel.",,,/home/edition-bauhaus-21-bauhaus-buhne-dessau-szenenwechsel/,,,f,f,t,de,1,4,2008-08-09,
1817,2013-07-13,"Der Begriff ›Morphologie‹ wurde erstmals in einer Phase des Umbruchs verwendet, die auch durch die Entstehung neuer Bildmedien und Kunstformen gekennzeichnet war. Hatte schon die schier unüberschaubare Vielfalt von Objekten und Phänomenen, die in der Umwelt anzutreffen sind, zu einer vergleichenden und klassifizierenden Betrachtung von Formen geführt, sollte die Morphologie nun ebenso die erweiterte Frage nach den Mechanismen von Formentstehung und Formwandel zum Ausdruck bringen. Später hat sich auch die Bedeutung von Morphologie und Form weiter ausdifferenziert und verschoben; unverändert stehen diese jedoch in sämtlichen Disziplinen für die bleibende Herausforderung in der Interpretation natürlicher wie kultureller Muster und Ordnungen, diese mit den Werkzeugen der Beobachtung und Beschreibung zu erfassen, also mit Hilfe jener Bilder und Begriffe, welche selber eine eigene Form des Wissens darstellen und ausgestalten.Reihenherausgeber: Horst Bredekamp, Matthias Bruhn und Gabriele Werner.",1017,f,[],,,1,"Berlin: De Gruyter.","Bruhn, Matthias/Scholtz, Gerhard (Hg.) (2013):","Der Begriff ›Morphologie‹ wurde erstmals in einer Phase des Umbruchs verwendet, die auch durch die Entstehung neuer Bildmedien und Kunstformen gekennzeichnet war. Hatte schon die schier unüberschaubare Vielfalt von Objekten und Phänomenen, die in der Umwelt anzutreffen sind, zu einer vergleichenden und klassifizierenden Betrachtung von Formen geführt, sollte die Morphologie nun ebenso die erweiterte Frage nach den Mechanismen von Formentstehung und Formwandel zum Ausdruck bringen. Später hat sich auch die Bedeutung von Morphologie und Form weiter ausdifferenziert und verschoben; unverändert stehen diese jedoch in sämtlichen Disziplinen für die bleibende Herausforderung in der Interpretation natürlicher wie kultureller Muster und Ordnungen, diese mit den Werkzeugen der Beobachtung und Beschreibung zu erfassen, also mit Hilfe jener Bilder und Begriffe, welche selber eine eigene Form des Wissens darstellen und ausgestalten.Reihenherausgeber: Horst Bredekamp, Matthias Bruhn und Gabriele Werner.",,,,,,,,,,,,bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-92-morphologien,,,"Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 9,2: Morphologien.",,,/home/bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-92-morphologien/,,,f,f,t,de,1,4,2013-07-13,
1886,2016-07-15,Link,973,f,[],,,1,"In: Chem. Mater., vol. 28, no. 10, pp. 3416–3427.","Forien, Jean-Baptiste /Zizak, Ivo/Fleck, Claudia/Petersen, Ansgar/Fratzl, Peter/Zolotoyabko, Emil /Zaslansky, Paul (2016):",Link,,,,,,,,,,,,water-mediated-collagen-and-mineral-nanoparticle-interactions-guide-functional-deformation-human-tooth-dentin,,,"Water-Mediated Collagen and Mineral Nanoparticle Interactions Guide Functional Deformation of Human Tooth Dentin",,,/home/water-mediated-collagen-and-mineral-nanoparticle-interactions-guide-functional-deformation-human-tooth-dentin/,,,t,f,t,en,1,2,2016-07-15,"http://pubs.acs.org/doi/abs/10.1021/acs.chemmater.6b00811 http://pubs.acs.org/doi/abs/10.1021/acs.chemmater.6b00811 http://pubs.acs.org/doi/abs/10.1021/acs.chemmater.6b00811 http://pubs.acs.org/doi/abs/10.1021/acs.chemmater.6b00811"
2163,2013-07-31,,,f,[],,,1,"In: Rath, Markus/Trempler, Jörg/Wenderholm, Iris (Hg.): Das haptische Bild. Körperhafte Bilderfahrung in der Neuzeit. Berlin: de Gruyter, S. 227-252.","Hadjinicolaou, Yannis (2013):",,,,,,,,,,,,,malen-kratzen-modellieren-arent-de-gelders-farbauftrag-zwischen-innovation-und-tradition,,,"Malen, Kratzen, Modellieren. Arent de Gelders Farbauftrag zwischen Innovation und Tradition,",,,/home/malen-kratzen-modellieren-arent-de-gelders-farbauftrag-zwischen-innovation-und-tradition/,,,t,f,t,de,1,3,2013-07-31,
1633,2014-07-11,PDF,,f,[],,,1,"In: Frontiers in Psychology, vol. 5, art. 1388. doi: 10.3389/fpsyg.2014.01388.","Gaschler, Robert/Marewski, Julian N./Wenke, Dorit/Frensch, Peter A. (2014):",PDF,,,,,,,,,,,,transferring-control-demands-across-incidental-learning-tasks-stronger-sequence-usage-serial-reaction-task-after-shortcut-option-letter-string-checking,,,"Transferring control demands across incidental learning tasks – Stronger sequence usage in serial reaction task after shortcut option in letter string checking.",,,/home/transferring-control-demands-across-incidental-learning-tasks-stronger-sequence-usage-serial-reaction-task-after-shortcut-option-letter-string-checking/,,,t,t,f,en,1,2,2014-07-11,
1692,2014-07-12,,,f,[],,,1,"In: Balke, Friedrich/Siegert, Bernhard/Vogl, Joseph (Hg.): Modelle und Modellierung. Paderborn: Wilhelm Fink Verlag, S. 129–138.","Tomšič, Samo (2014):",,,,,,,,,,,,,modelle-der-philosophie-zwischen-platon-und-deleuze,,,"Modelle in der Philosophie: zwischen Platon und Deleuze.",,,/home/modelle-der-philosophie-zwischen-platon-und-deleuze/,,,f,f,t,de,1,3,2014-07-12,
2300,2003-08-10,,,f,[],,,1,"New York: W.W. Norton.","Galison, Peter (2003):",,,,,,,,,,,,,einsteins-clocks-poincares-maps-empires-time,,,"Einstein's Clocks, Poincaré's Maps. Empires of Time.",,,/home/einsteins-clocks-poincares-maps-empires-time/,,,t,f,t,en,1,5,2003-08-10,
2443,2015-09-08,,,f,[],,,1,"In: id. (ed.): Explorers and Entrepreneurs Behind the Camera. The Stories Behind the Pictures and the Photographs from the Image Archive of the Ibero-American Institute. Berlin: Ibero-Amerikanisches Institut, pp. 8–15.","Wolff, Gregor (2015):",,,,,,,,,,,,,jean-laurent-photographer-her-majesty-queen-fotografo-de-sm-la-reina,,,"Jean Laurent – Photographer to her Majesty the Queen (»Fotógrafo de S.M. la Reina«).",,,/home/jean-laurent-photographer-her-majesty-queen-fotografo-de-sm-la-reina/,,,f,f,t,en,1,3,2015-09-08,
966,2016-06-13,,,f,[],,,1,,,,,,,,,,,,,,,nh-nguyen-vn-pham-m-hogge-jp-ponthot-assumed-natural-strain-technique-2d-solid-shell-elements-proceeding-4th-int-conference-advanced-computational-methods-engineering-acomen-2008,,,"N.H. Nguyen, V.N. Pham, M. Hogge, J.P. Ponthot: An assumed natural strain technique for 2D solid-shell elements. Proceeding of 4th Int. Conference on Advanced Computational Methods in Engineering (ACOMEN 2008)",,,,,,f,f,f,de,1,1,2016-07-06,
1055,2016-06-16,,,f,[],,,1,,,,,,,,,,,,,,,c-sauer-textile-potentiale-prof-bettina-gottke-krogmann-hg-textildesign-vom-experiment-zur-serie-hochschulverlag-der-burg-giebichenstein-kunsthochschule-halle-2015,,,"C. Sauer: Textile Potentiale. In: Prof. Bettina Göttke-Krogmann (Hg.) Textildesign. Vom Experiment zur Serie, Hochschulverlag der Burg Giebichenstein Kunsthochschule Halle (2015).",,,,,,f,f,f,de,1,1,2016-07-06,
1708,2014-07-12,,,f,[],,,1,"In: Forum Musikbibliothek: Beiträge und Informationen aus der musikalischen Praxis, Jg. 35, Nr. 1, S. 17–22.","Wolff, Gregor (2014):",,,,,,,,,,,,,das-akustische-gedachtnis-lateinamerikas-die-phonothek-des-ibero-amerikanischen-instituts-und-die-sammlung-egon-ludwig,,,"Das akustische Gedächtnis Lateinamerikas. Die Phonothek des Ibero-Amerikanischen Instituts und die Sammlung Egon Ludwig.",,,/home/das-akustische-gedachtnis-lateinamerikas-die-phonothek-des-ibero-amerikanischen-instituts-und-die-sammlung-egon-ludwig/,,,f,f,t,de,1,2,2014-07-12,
1894,2014-07-15,,,f,[],,,1,"In: Proceedings of the 25th ACM Conference on Hypertext and Hypermedia, Santiago, 2014, pp. 88–97.","Lehmann, J./Müller-Birn, Claudia et al. (2014):",,,,,,,,,,,,,readers-preference-and-behavior-wikipedia,,,"Readers Preference and Behavior on Wikipedia.",,,/home/readers-preference-and-behavior-wikipedia/,,,t,f,t,en,1,3,2014-07-15,
1702,2014-07-12,Pdf,,f,[],,,1,"In: Forschung Frankfurt. Das Wissenschaftsmagazin der Goethe-Universität, Nr. 1/2014, S. 81–83.","Hennig, Jochen (2014):",Pdf,,,,,,,,,,,,wenn-klimaforscher-das-moorarchiv-entdecken-wissenschaftliche-sammlungen-universitaten-im-wandel,,,"Wenn Klimaforscher das »Moorarchiv« entdecken. Wissenschaftliche Sammlungen an Universitäten im Wandel.",,,/home/wenn-klimaforscher-das-moorarchiv-entdecken-wissenschaftliche-sammlungen-universitaten-im-wandel/,,,t,t,t,de,1,2,2014-07-12,"http://www.forschung-frankfurt.uni-frankfurt.de/51322860/FoFra_2014_1_Sammler_Wenn_Klimaforscher_das_Moorarchiv_entdecken.pdf http://www.forschung-frankfurt.uni-frankfurt.de/51322860/FoFra_2014_1_Sammler_Wenn_Klimaforscher_das_Moorarchiv_entdecken.pdf http://www.forschung-frankfurt.uni-frankfurt.de/51322860/FoFra_2014_1_Sammler_Wenn_Klimaforscher_das_Moorarchiv_entdecken.pdf http://www.forschung-frankfurt.uni-frankfurt.de/51322860/FoFra_2014_1_Sammler_Wenn_Klimaforscher_das_Moorarchiv_entdecken.pdf"
2143,2015-07-28,,,f,[],,,1,"In: Org. Divers. Evol., vol. 15, pp. 423–428. doi:10.1007/s13127-015-0206-x.","Braun, Kathrin/Kaul-Strehlow, Sabrina/Ullrich-Lüter, Esther/Stach, Thomas (2015):",,,,,,,,,,,,,structure-and-ultrastructure-eyes-tornaria-larvae-glossobalanus-marginatus,,,"Structure and ultrastructure of eyes of tornaria larvae of Glossobalanus marginatus.",,,/home/structure-and-ultrastructure-eyes-tornaria-larvae-glossobalanus-marginatus/,,,t,f,t,en,1,2,2015-07-28,
1993,2016-07-19,PDF,,f,[],,,1,"In: Science vol. 353, no. 6295, pp. 120–121. doi: 10.1126/science.aag1092.","Nyakatura, John A. (2016):",PDF,,,,,,,,,,,,learning-move-land,,,"Learning to move on land.",,,/home/learning-move-land/,,,t,t,t,en,1,2,2016-07-19,"http://science.sciencemag.org/content/353/6295/120.full.pdf+html http://science.sciencemag.org/content/353/6295/120.full.pdf+html http://science.sciencemag.org/content/353/6295/120.full.pdf+html http://science.sciencemag.org/content/353/6295/120.full.pdf+html"
2386,2015-09-06,,,f,[],,,1,"In: Quaternary International, no. 383, vol. 2015, pp. 196–203.","Zalasiewicz, Jan/Waters, Colin N./Williams, Mark/Barnosky, Anthony D./Cerreata, Alejandro/Crutzen, Paul/Ellis, Erle C./Ellis, Michael E./Fairchild, Ian J./Grinevald, Jacques/Haff, Peter K./Hajdas, Irka/Leinfelder, Reinhold/McNeill, John/Odada, Eric O./Poirier, Clément/Richter, Daniel/Steffen, Will/Summerhayes, Colin/Syvitski, James P.M./Vidas, Davor/Wagreich, Michael/Wing, Scott L./Wolfe, Alexander P./An, Zhisheng/Oreskes, Naomi (2015):",,,,,,,,,,,,,when-did-anthropocene-begin-mid-twentieth-century-boundary-stratigraphically-optimal,,,"When Did the Anthropocene Begin? A Mid-Twentieth Century Boundary is Stratigraphically Optimal.",,,/home/when-did-anthropocene-begin-mid-twentieth-century-boundary-stratigraphically-optimal/,,,t,f,f,en,1,2,2015-09-06,
1953,2014-07-18,PDF,,f,[],,,1,"Tagungsband GML2 2014, Center für Digitale Systeme. Münster: Waxmann.","Coy, Wolfgang u.a. (Hg.) (2014):",PDF,,,,,,,,,,,,der-qualitatspakt-e-learning-im-hochschulpakt-2020,,,"Der Qualitätspakt E-Learning im Hochschulpakt 2020.",,,/home/der-qualitatspakt-e-learning-im-hochschulpakt-2020/,,,t,t,f,de,1,4,2014-07-18,"http://www.gml-2014.de/tagungsband-gml-2014/Tagungsband_GML2014-Web-final2.pdf http://www.gml-2014.de/tagungsband-gml-2014/Tagungsband_GML2014-Web-final2.pdf http://www.gml-2014.de/tagungsband-gml-2014/Tagungsband_GML2014-Web-final2.pdf http://www.gml-2014.de/tagungsband-gml-2014/Tagungsband_GML2014-Web-final2.pdf"
